Episode,Score,Reward,Epsilon,Avg_Score_50,Avg_Score_100,Avg_Reward_50,Avg_Reward_100,Self_Collisions,Wall_Collisions,Final_Length
43,0,-10,0.00998645168764533,0.23255813953488372,0.23255813953488372,-1.627906976744186,-1.627906976744186,0,1,1
44,0,-10,0.00998645168764533,0.22727272727272727,0.22727272727272727,-1.8181818181818181,-1.8181818181818181,0,1,1
45,0,0,0.00998645168764533,0.2222222222222222,0.2222222222222222,-1.7777777777777777,-1.7777777777777777,0,0,1
46,1,10,0.00998645168764533,0.2391304347826087,0.2391304347826087,-1.5217391304347827,-1.5217391304347827,0,0,1
47,0,0,0.00998645168764533,0.23404255319148937,0.23404255319148937,-1.4893617021276595,-1.4893617021276595,0,0,1
48,0,0,0.00998645168764533,0.22916666666666666,0.22916666666666666,-1.4583333333333333,-1.4583333333333333,0,0,1
49,1,0,0.00998645168764533,0.24489795918367346,0.24489795918367346,-1.4285714285714286,-1.4285714285714286,0,1,2
50,0,-10,0.00998645168764533,0.24,0.24,-1.6,-1.6,0,1,1
51,0,0,0.00998645168764533,0.24,0.23529411764705882,-1.4,-1.5686274509803921,0,0,1
52,0,0,0.00998645168764533,0.24,0.23076923076923078,-1.2,-1.5384615384615385,0,0,1
53,0,-10,0.00998645168764533,0.24,0.22641509433962265,-1.2,-1.6981132075471699,0,1,1
54,0,-10,0.00998645168764533,0.24,0.2222222222222222,-1.2,-1.8518518518518519,0,1,1
55,0,-10,0.00998645168764533,0.24,0.21818181818181817,-1.4,-2.0,0,1,1
56,0,0,0.00998645168764533,0.24,0.21428571428571427,-1.4,-1.9642857142857142,0,0,1
57,0,0,0.00998645168764533,0.24,0.21052631578947367,-1.4,-1.9298245614035088,0,0,1
58,0,-10,0.00998645168764533,0.24,0.20689655172413793,-1.4,-2.0689655172413794,0,1,1
59,0,-10,0.00998645168764533,0.24,0.2033898305084746,-1.4,-2.2033898305084745,0,1,1
60,0,0,0.00998645168764533,0.24,0.2,-1.4,-2.1666666666666665,0,0,1
61,0,0,0.00998645168764533,0.24,0.19672131147540983,-1.4,-2.1311475409836067,0,0,1
62,0,-10,0.00998645168764533,0.24,0.1935483870967742,-1.6,-2.2580645161290325,0,1,1
63,0,0,0.00998645168764533,0.24,0.19047619047619047,-1.6,-2.2222222222222223,0,0,1
64,0,0,0.00998645168764533,0.24,0.1875,-1.6,-2.1875,0,0,1
65,0,0,0.00998645168764533,0.24,0.18461538461538463,-1.6,-2.1538461538461537,0,0,1
66,0,0,0.00998645168764533,0.24,0.18181818181818182,-1.6,-2.121212121212121,0,0,1
67,0,-10,0.00998645168764533,0.24,0.1791044776119403,-1.6,-2.2388059701492535,0,1,1
68,1,10,0.00998645168764533,0.26,0.19117647058823528,-1.4,-2.0588235294117645,0,0,1
69,0,0,0.00998645168764533,0.26,0.18840579710144928,-1.2,-2.028985507246377,0,0,1
70,0,-10,0.00998645168764533,0.24,0.18571428571428572,-1.6,-2.142857142857143,0,1,1
71,0,-10,0.00998645168764533,0.24,0.18309859154929578,-1.6,-2.2535211267605635,0,1,1
72,0,0,0.00998645168764533,0.24,0.18055555555555555,-1.4,-2.2222222222222223,0,0,1
73,0,0,0.00998645168764533,0.22,0.1780821917808219,-1.6,-2.191780821917808,0,0,1
74,0,0,0.00998645168764533,0.22,0.17567567567567569,-1.4,-2.1621621621621623,0,0,1
75,0,0,0.00998645168764533,0.22,0.17333333333333334,-1.2,-2.1333333333333333,0,0,1
76,0,0,0.00998645168764533,0.2,0.17105263157894737,-1.4,-2.1052631578947367,0,0,1
77,0,0,0.00998645168764533,0.2,0.16883116883116883,-1.2,-2.0779220779220777,0,0,1
78,0,0,0.00998645168764533,0.2,0.16666666666666666,-1.2,-2.051282051282051,0,0,1
79,0,0,0.00998645168764533,0.2,0.16455696202531644,-1.2,-2.0253164556962027,0,0,1
80,0,0,0.00998645168764533,0.18,0.1625,-1.2,-2.0,0,0,1
81,0,0,0.00998645168764533,0.16,0.16049382716049382,-1.4,-1.9753086419753085,0,0,1
82,0,0,0.00998645168764533,0.16,0.15853658536585366,-1.4,-1.951219512195122,0,0,1
83,0,0,0.00998645168764533,0.14,0.1566265060240964,-1.4,-1.927710843373494,0,0,1
84,0,0,0.00998645168764533,0.14,0.15476190476190477,-1.4,-1.9047619047619047,0,0,1
85,0,0,0.00998645168764533,0.12,0.15294117647058825,-1.6,-1.8823529411764706,0,0,1
86,0,0,0.00998645168764533,0.12,0.1511627906976744,-1.4,-1.8604651162790697,0,0,1
87,0,0,0.00998645168764533,0.12,0.14942528735632185,-1.4,-1.839080459770115,0,0,1
88,0,0,0.00998645168764533,0.12,0.14772727272727273,-1.4,-1.8181818181818181,0,0,1
89,0,0,0.00998645168764533,0.1,0.14606741573033707,-1.6,-1.797752808988764,0,0,1
90,0,0,0.00998645168764533,0.06,0.14444444444444443,-2.0,-1.7777777777777777,0,0,1
91,0,0,0.00998645168764533,0.06,0.14285714285714285,-2.0,-1.7582417582417582,0,0,1
92,0,0,0.00998645168764533,0.06,0.14130434782608695,-2.0,-1.7391304347826086,0,0,1
93,0,0,0.00998645168764533,0.06,0.13978494623655913,-1.8,-1.7204301075268817,0,0,1
94,0,-10,0.00998645168764533,0.06,0.13829787234042554,-1.8,-1.8085106382978724,0,1,1
95,0,-10,0.00998645168764533,0.06,0.1368421052631579,-2.0,-1.894736842105263,0,1,1
96,0,0,0.00998645168764533,0.04,0.13541666666666666,-2.2,-1.875,0,0,1
97,0,-10,0.00998645168764533,0.04,0.13402061855670103,-2.4,-1.958762886597938,0,1,1
98,0,-10,0.00998645168764533,0.04,0.1326530612244898,-2.6,-2.0408163265306123,0,1,1
99,0,0,0.00998645168764533,0.02,0.13131313131313133,-2.6,-2.0202020202020203,0,0,1
100,0,0,0.00998645168764533,0.02,0.13,-2.4,-2.0,0,0,1
101,0,0,0.00998645168764533,0.02,0.13,-2.4,-1.9,0,0,1
102,0,0,0.00998645168764533,0.02,0.13,-2.4,-1.8,0,0,1
103,0,0,0.00998645168764533,0.02,0.13,-2.2,-1.7,0,0,1
104,0,0,0.00998645168764533,0.02,0.13,-2.0,-1.6,0,0,1
105,0,-10,0.00998645168764533,0.02,0.13,-2.0,-1.7,0,1,1
106,1,10,0.00998645168764533,0.04,0.14,-1.8,-1.6,0,0,1
107,0,0,0.00998645168764533,0.04,0.14,-1.8,-1.6,0,0,1
108,0,0,0.00998645168764533,0.04,0.14,-1.6,-1.5,0,0,1
109,0,0,0.00998645168764533,0.04,0.14,-1.4,-1.4,0,0,1
110,0,0,0.00998645168764533,0.04,0.14,-1.4,-1.4,0,0,1
111,0,-10,0.00998645168764533,0.04,0.14,-1.6,-1.5,0,1,1
112,0,0,0.00998645168764533,0.04,0.14,-1.4,-1.5,0,0,1
113,0,-10,0.00998645168764533,0.04,0.14,-1.6,-1.6,0,1,1
114,0,0,0.00998645168764533,0.04,0.14,-1.6,-1.6,0,0,1
115,0,0,0.00998645168764533,0.04,0.14,-1.6,-1.6,0,0,1
116,0,0,0.00998645168764533,0.04,0.14,-1.6,-1.6,0,0,1
117,0,0,0.00998645168764533,0.04,0.14,-1.4,-1.5,0,0,1
118,0,0,0.00998645168764533,0.02,0.14,-1.6,-1.5,0,0,1
119,1,10,0.00998645168764533,0.04,0.15,-1.4,-1.3,0,0,1
120,0,0,0.00998645168764533,0.04,0.14,-1.2,-1.4,0,0,1
121,0,0,0.00998645168764533,0.04,0.14,-1.0,-1.3,0,0,1
122,0,0,0.00998645168764533,0.04,0.14,-1.0,-1.2,0,0,1
123,0,-10,0.00998645168764533,0.04,0.13,-1.2,-1.4,0,1,1
124,0,0,0.00998645168764533,0.04,0.13,-1.2,-1.3,0,0,1
125,1,0,0.00998645168764533,0.06,0.14,-1.2,-1.2,0,1,2
126,0,-10,0.00998645168764533,0.06,0.13,-1.4,-1.4,0,1,1
127,0,0,0.00998645168764533,0.06,0.13,-1.4,-1.3,0,0,1
128,0,-10,0.00998645168764533,0.06,0.13,-1.6,-1.4,0,1,1
129,0,0,0.00998645168764533,0.06,0.13,-1.6,-1.4,0,0,1
130,1,10,0.00998645168764533,0.08,0.13,-1.4,-1.3,0,0,1
131,0,0,0.00998645168764533,0.08,0.12,-1.4,-1.4,0,0,1
132,0,0,0.00998645168764533,0.08,0.12,-1.4,-1.4,0,0,1
133,0,0,0.00998645168764533,0.08,0.11,-1.4,-1.4,0,0,1
134,0,-10,0.00998645168764533,0.08,0.11,-1.6,-1.5,0,1,1
135,0,-10,0.00998645168764533,0.08,0.1,-1.8,-1.7,0,1,1
136,0,0,0.00998645168764533,0.08,0.1,-1.8,-1.6,0,0,1
137,0,0,0.00998645168764533,0.08,0.1,-1.8,-1.6,0,0,1
138,0,0,0.00998645168764533,0.08,0.1,-1.8,-1.6,0,0,1
139,0,-10,0.00998645168764533,0.08,0.09,-2.0,-1.8,0,1,1
140,0,0,0.00998645168764533,0.08,0.07,-2.0,-2.0,0,0,1
141,0,0,0.00998645168764533,0.08,0.07,-2.0,-2.0,0,0,1
142,0,0,0.00998645168764533,0.08,0.07,-2.0,-2.0,0,0,1
143,0,0,0.00998645168764533,0.08,0.07,-2.0,-1.9,0,0,1
144,0,0,0.00998645168764533,0.08,0.07,-1.8,-1.8,0,0,1
145,0,-10,0.00998645168764533,0.08,0.07,-1.8,-1.9,0,1,1
146,0,0,0.00998645168764533,0.08,0.06,-1.8,-2.0,0,0,1
147,0,0,0.00998645168764533,0.08,0.06,-1.6,-2.0,0,0,1
148,0,0,0.00998645168764533,0.08,0.06,-1.4,-2.0,0,0,1
149,0,0,0.00998645168764533,0.08,0.05,-1.4,-2.0,0,0,1
150,0,0,0.00998645168764533,0.08,0.05,-1.4,-1.9,0,0,1
151,0,0,0.00998645168764533,0.08,0.05,-1.4,-1.9,0,0,1
152,0,0,0.00998645168764533,0.08,0.05,-1.4,-1.9,0,0,1
153,0,-10,0.00998645168764533,0.08,0.05,-1.6,-1.9,0,1,1
154,0,-10,0.00998645168764533,0.08,0.05,-1.8,-1.9,0,1,1
155,0,-10,0.00998645168764533,0.08,0.05,-1.8,-1.9,0,1,1
156,0,0,0.00998645168764533,0.06,0.05,-2.0,-1.9,0,0,1
157,0,0,0.00998645168764533,0.06,0.05,-2.0,-1.9,0,0,1
158,0,0,0.00998645168764533,0.06,0.05,-2.0,-1.8,0,0,1
