Episode,Score,Reward,Epsilon,Avg_Score_50,Avg_Score_100,Avg_Reward_50,Avg_Reward_100,Self_Collisions,Wall_Collisions,Final_Length
70,3,109,0.01,2.9,2.8142857142857145,113.08,106.47142857142858,0,1,4
71,3,112,0.01,2.9,2.816901408450704,112.84,106.54929577464789,1,0,4
72,3,118,0.01,2.9,2.8194444444444446,112.66,106.70833333333333,0,1,4
73,2,94,0.01,2.86,2.808219178082192,110.9,106.53424657534246,0,1,3
74,3,94,0.01,2.84,2.810810810810811,109.6,106.36486486486487,1,0,4
75,3,95,0.01,2.86,2.8133333333333335,110.04,106.21333333333334,0,1,4
76,3,101,0.01,2.88,2.8157894736842106,110.8,106.14473684210526,0,1,4
77,3,96,0.01,2.88,2.8181818181818183,110.28,106.01298701298701,1,0,4
78,3,97,0.01,2.9,2.8205128205128207,110.62,105.8974358974359,0,1,4
79,1,35,0.01,2.86,2.7974683544303796,109.18,105.0,0,1,2
80,4,166,0.01,2.86,2.8125,109.66,105.7625,0,1,5
81,3,110,0.01,2.9,2.814814814814815,111.6,105.81481481481481,0,1,4
82,3,120,0.01,2.9,2.817073170731707,112.16,105.98780487804878,0,1,4
83,2,65,0.01,2.9,2.8072289156626504,112.42,105.49397590361446,0,1,3
84,4,150,0.01,2.9,2.8214285714285716,112.34,106.02380952380952,0,1,5
85,3,95,0.01,2.86,2.823529411764706,109.38,105.89411764705882,1,0,4
86,2,66,0.01,2.84,2.813953488372093,108.34,105.43023255813954,0,1,3
87,4,149,0.01,2.86,2.8275862068965516,109.16,105.93103448275862,0,1,5
88,1,24,0.01,2.84,2.8068181818181817,108.54,105.0,0,1,2
89,1,3,0.01,2.76,2.7865168539325844,103.34,103.85393258426966,0,1,2
90,3,103,0.01,2.74,2.7888888888888888,102.1,103.84444444444445,0,1,4
91,3,86,0.01,2.78,2.791208791208791,103.4,103.64835164835165,0,1,4
92,3,106,0.01,2.8,2.7934782608695654,104.36,103.67391304347827,0,1,4
93,3,94,0.01,2.78,2.795698924731183,102.3,103.56989247311827,0,1,4
94,3,98,0.01,2.82,2.797872340425532,103.6,103.51063829787235,0,1,4
95,1,20,0.01,2.78,2.778947368421053,102.16,102.63157894736842,0,1,2
96,2,57,0.01,2.76,2.7708333333333335,101.12,102.15625,0,1,3
97,2,51,0.01,2.8,2.7628865979381443,102.02,101.62886597938144,0,1,3
