Episode,Score,Reward,Epsilon,Avg_Score_50,Avg_Score_100,Avg_Reward_50,Avg_Reward_100,Self_Collisions,Wall_Collisions,Final_Length
224,3,268,0.009998671593271896,4.0,3.82,430.36,396.91,0,1,4
225,8,1168,0.009998671593271896,4.08,3.85,445.78,403.02,0,1,9
226,0,11,0.009998671593271896,4.08,3.81,446.12,399.18,0,1,1
227,3,266,0.009998671593271896,4.02,3.8,436.5,397.97,1,0,4
228,6,725,0.009998671593271896,4.06,3.82,443.52,401.32,1,0,7
229,3,251,0.009998671593271896,4.1,3.8,447.18,398.42,1,0,4
230,4,387,0.009998671593271896,4.12,3.79,449.96,396.65,0,1,5
231,5,548,0.009998671593271896,4.16,3.79,455.94,396.69,1,0,6
232,3,248,0.009998671593271896,4.16,3.79,455.56,396.83,1,0,4
233,4,406,0.009998671593271896,4.16,3.8,455.58,398.3,0,1,5
234,3,257,0.009998671593271896,4.16,3.77,455.78,393.78,1,0,4
235,1,63,0.009998671593271896,4.06,3.74,442.5,390.32,0,1,2
236,3,255,0.009998671593271896,4.06,3.73,442.58,388.92,1,0,4
237,4,388,0.009998671593271896,4.04,3.72,439.2,387.31,1,0,5
238,3,264,0.009998671593271896,3.98,3.72,429.8,387.37,1,0,4
239,5,576,0.009998671593271896,4.06,3.75,440.06,391.76,1,0,6
240,0,12,0.009998671593271896,3.98,3.69,432.54,384.46,0,1,1
241,1,64,0.009998671593271896,3.94,3.65,429.0,379.83,0,1,2
242,3,250,0.009998671593271896,3.92,3.63,426.22,376.84,1,0,4
243,6,754,0.009998671593271896,3.96,3.67,433.82,382.87,1,0,7
244,8,1169,0.009998671593271896,4.0,3.74,441.88,393.84,1,0,9
245,7,927,0.009998671593271896,4.06,3.75,452.38,395.55,1,0,8
246,4,404,0.009998671593271896,4.06,3.76,452.68,397.11,0,1,5
247,5,569,0.009998671593271896,4.1,3.78,458.5,400.33,0,1,6
248,0,11,0.009998671593271896,3.98,3.77,443.74,399.78,0,1,1
249,6,739,0.009998671593271896,4.08,3.8,457.32,404.69,1,0,7
250,3,244,0.009998671593271896,4.06,3.79,454.46,403.4,0,1,4
251,5,553,0.009998671593271896,4.04,3.8,451.08,404.7,0,1,6
252,3,242,0.009998671593271896,4.02,3.78,447.96,401.62,1,0,4
253,8,1169,0.009998671593271896,4.1,3.86,463.52,413.22,1,0,9
254,8,1233,0.009998671593271896,4.14,3.91,473.5,422.9,0,1,9
255,3,249,0.009998671593271896,4.12,3.92,471.04,423.97,1,0,4
256,6,731,0.009998671593271896,4.16,3.96,477.6,429.99,0,1,7
257,5,549,0.009998671593271896,4.14,3.97,473.84,431.33,1,0,6
258,3,248,0.009998671593271896,4.04,3.96,455.14,429.9,0,1,4
259,3,249,0.009998671593271896,4.02,3.96,452.0,430.07,1,0,4
260,3,254,0.009998671593271896,4.02,3.97,451.88,431.16,1,0,4
261,4,391,0.009998671593271896,4.08,3.98,458.22,432.36,1,0,5
262,5,559,0.009998671593271896,4.16,3.99,468.2,434.35,1,0,6
263,7,938,0.009998671593271896,4.24,4.06,481.8,443.68,1,0,8
264,3,249,0.009998671593271896,4.2,4.06,476.2,443.56,1,0,4
265,7,966,0.009998671593271896,4.26,4.09,487.62,449.44,0,1,8
266,3,238,0.009998671593271896,4.24,4.09,484.58,449.23,1,0,4
267,5,550,0.009998671593271896,4.24,4.08,484.36,447.42,1,0,6
268,6,737,0.009998671593271896,4.24,4.09,484.38,449.34,1,0,7
269,4,407,0.009998671593271896,4.2,4.08,477.48,448.17,1,0,5
270,4,385,0.009998671593271896,4.2,4.08,477.3,448.17,1,0,5
271,6,718,0.009998671593271896,4.2,4.1,477.04,451.59,1,0,7
272,6,720,0.009998671593271896,4.3,4.13,490.16,456.16,0,1,7
273,2,126,0.009998671593271896,4.2,4.12,473.7,454.91,0,1,3
274,2,135,0.009998671593271896,4.18,4.09,471.04,450.7,0,1,3
275,2,148,0.009998671593271896,4.06,4.07,450.64,448.21,0,1,3
276,4,394,0.009998671593271896,4.14,4.11,458.3,452.21,1,0,5
277,4,385,0.009998671593271896,4.16,4.09,460.68,448.59,1,0,5
278,6,739,0.009998671593271896,4.16,4.11,460.96,452.24,0,1,7
279,2,154,0.009998671593271896,4.14,4.12,459.02,453.1,0,1,3
280,7,939,0.009998671593271896,4.2,4.16,470.06,460.01,1,0,8
281,7,941,0.009998671593271896,4.24,4.2,477.92,466.93,0,1,8
282,5,542,0.009998671593271896,4.28,4.22,483.8,469.68,0,1,6
283,4,393,0.009998671593271896,4.28,4.22,483.54,469.56,1,0,5
284,3,253,0.009998671593271896,4.28,4.22,483.46,469.62,1,0,4
285,1,53,0.009998671593271896,4.28,4.17,483.26,462.88,0,1,2
286,4,399,0.009998671593271896,4.3,4.18,486.14,464.36,1,0,5
287,3,235,0.009998671593271896,4.28,4.16,483.08,461.14,1,0,4
288,6,756,0.009998671593271896,4.34,4.16,492.92,461.36,0,1,7
289,5,582,0.009998671593271896,4.34,4.2,493.04,466.55,0,1,6
290,6,715,0.009998671593271896,4.46,4.22,507.1,469.82,1,0,7
291,7,953,0.009998671593271896,4.58,4.26,524.88,476.94,1,0,8
292,6,714,0.009998671593271896,4.64,4.28,534.16,480.19,0,1,7
293,7,940,0.009998671593271896,4.66,4.31,537.88,485.85,1,0,8
294,2,150,0.009998671593271896,4.54,4.27,517.5,479.69,0,1,3
295,1,53,0.009998671593271896,4.42,4.24,500.02,476.2,0,1,2
296,3,246,0.009998671593271896,4.4,4.23,496.86,474.77,1,0,4
297,8,1217,0.009998671593271896,4.46,4.28,509.82,484.16,1,0,9
298,1,54,0.009998671593271896,4.48,4.23,510.68,477.21,0,1,2
299,5,547,0.009998671593271896,4.46,4.27,506.84,482.08,1,0,6
300,3,269,0.009998671593271896,4.46,4.26,507.34,480.9,1,0,4
301,7,963,0.009998671593271896,4.5,4.27,515.54,483.31,1,0,8
302,4,384,0.009998671593271896,4.52,4.27,518.38,483.17,1,0,5
303,5,565,0.009998671593271896,4.46,4.28,506.3,484.91,0,1,6
304,3,250,0.009998671593271896,4.36,4.25,486.64,480.07,0,1,4
305,10,1709,0.009998671593271896,4.5,4.31,515.84,493.44,1,0,11
306,3,255,0.009998671593271896,4.44,4.3,506.32,491.96,1,0,4
307,5,611,0.009998671593271896,4.44,4.29,507.56,490.7,0,1,6
308,10,1709,0.009998671593271896,4.58,4.31,536.78,495.96,0,1,11
309,9,1392,0.009998671593271896,4.7,4.36,559.64,505.82,0,1,10
310,4,413,0.009998671593271896,4.72,4.37,562.82,507.35,0,1,5
311,2,156,0.009998671593271896,4.68,4.38,558.12,508.17,0,1,3
312,8,1187,0.009998671593271896,4.74,4.45,570.68,519.44,0,1,9
313,6,717,0.009998671593271896,4.72,4.48,566.26,524.03,0,1,7
314,0,3,0.009998671593271896,4.66,4.43,561.34,518.77,0,1,1
315,1,74,0.009998671593271896,4.54,4.4,543.5,515.56,0,1,2
