Episode,Score,Reward,Epsilon,Avg_Score_50,Avg_Score_100,Avg_Reward_50,Avg_Reward_100,Self_Collisions,Wall_Collisions,Final_Length
1,0,-6,1.0,0.0,0.0,-6.0,-6.0,0,1,1
2,1,57,1.0,0.5,0.5,25.5,25.5,0,1,2
3,0,-20,1.0,0.3333333333333333,0.3333333333333333,10.333333333333334,10.333333333333334,0,1,1
4,0,-3,1.0,0.25,0.25,7.0,7.0,0,1,1
5,0,-17,1.0,0.2,0.2,2.2,2.2,0,1,1
6,0,-16,1.0,0.16666666666666666,0.16666666666666666,-0.8333333333333334,-0.8333333333333334,0,1,1
7,0,-12,1.0,0.14285714285714285,0.14285714285714285,-2.4285714285714284,-2.4285714285714284,0,1,1
8,0,-20,1.0,0.125,0.125,-4.625,-4.625,0,1,1
9,0,-11,1.0,0.1111111111111111,0.1111111111111111,-5.333333333333333,-5.333333333333333,0,1,1
10,0,1,1.0,0.1,0.1,-4.7,-4.7,0,1,1
11,0,4,1.0,0.09090909090909091,0.09090909090909091,-3.909090909090909,-3.909090909090909,0,1,1
12,0,-13,0.9436225637280606,0.08333333333333333,0.08333333333333333,-4.666666666666667,-4.666666666666667,0,1,1
13,1,66,0.7407070321560997,0.15384615384615385,0.15384615384615385,0.7692307692307693,0.7692307692307693,0,1,2
14,0,-10,0.7195245662400531,0.14285714285714285,0.14285714285714285,0.0,0.0,0,1,1
15,2,144,0.6305072317473174,0.26666666666666666,0.26666666666666666,9.6,9.6,0,1,3
16,1,62,0.5890379439335424,0.3125,0.3125,12.875,12.875,0,1,2
17,1,60,0.5558294947876746,0.35294117647058826,0.35294117647058826,15.647058823529411,15.647058823529411,0,1,2
18,4,386,0.4914695783451441,0.5555555555555556,0.5555555555555556,36.22222222222222,36.22222222222222,0,1,5
19,2,135,0.46052517380982005,0.631578947368421,0.631578947368421,41.421052631578945,41.421052631578945,0,1,3
20,1,57,0.43412738322656147,0.65,0.65,42.2,42.2,0,1,2
21,0,5,0.4212906564199442,0.6190476190476191,0.6190476190476191,40.42857142857143,40.42857142857143,0,1,1
22,2,139,0.37400286247792053,0.6818181818181818,0.6818181818181818,44.90909090909091,44.90909090909091,0,1,3
23,1,60,0.35789564031060395,0.6956521739130435,0.6956521739130435,45.56521739130435,45.56521739130435,0,1,2
24,2,135,0.32479457450384985,0.75,0.75,49.291666666666664,49.291666666666664,0,1,3
25,1,64,0.30041170324864147,0.76,0.76,49.88,49.88,0,1,2
26,1,62,0.2926978561687671,0.7692307692307693,0.7692307692307693,50.34615384615385,50.34615384615385,0,1,2
27,1,68,0.2846120030718288,0.7777777777777778,0.7777777777777778,51.0,51.0,0,1,2
28,4,379,0.27126680151057403,0.8928571428571429,0.8928571428571429,62.714285714285715,62.714285714285715,0,1,5
29,3,272,0.24716504527250852,0.9655172413793104,0.9655172413793104,69.93103448275862,69.93103448275862,0,1,4
30,3,229,0.22769688338723304,1.0333333333333334,1.0333333333333334,75.23333333333333,75.23333333333333,1,0,4
31,1,64,0.2209641067882625,1.032258064516129,1.032258064516129,74.87096774193549,74.87096774193549,0,1,2
32,1,58,0.21572150942606796,1.03125,1.03125,74.34375,74.34375,0,1,2
33,1,60,0.21060329799922556,1.0303030303030303,1.0303030303030303,73.9090909090909,73.9090909090909,0,1,2
34,1,60,0.20643100759521713,1.0294117647058822,1.0294117647058822,73.5,73.5,0,1,2
35,5,540,0.18491776564486792,1.1428571428571428,1.1428571428571428,86.82857142857142,86.82857142857142,0,1,6
36,3,250,0.17258272611752382,1.1944444444444444,1.1944444444444444,91.36111111111111,91.36111111111111,0,1,4
37,2,140,0.16614446492668272,1.2162162162162162,1.2162162162162162,92.67567567567568,92.67567567567568,0,1,3
38,0,11,0.15994638540462147,1.1842105263157894,1.1842105263157894,90.52631578947368,90.52631578947368,0,1,1
39,6,710,0.14558959007955918,1.3076923076923077,1.3076923076923077,106.41025641025641,106.41025641025641,0,1,7
40,3,239,0.13628640826670801,1.35,1.35,109.725,109.725,1,0,4
41,1,66,0.13225655099907327,1.3414634146341464,1.3414634146341464,108.65853658536585,108.65853658536585,0,1,2
