Episode,Score,Reward,Epsilon,Avg_Score_50,Avg_Score_100,Avg_Reward_50,Avg_Reward_100,Self_Collisions,Wall_Collisions,Final_Length
120,3,86.2,0.009998671593271896,2.74,2.33,89.24400000000003,77.71900000000007,1,0,4
121,1,25.6,0.009998671593271896,2.7,2.31,87.52600000000004,76.89400000000006,0,1,2
122,3,91.2,0.009998671593271896,2.7,2.33,87.50800000000005,77.43700000000007,1,0,4
123,2,59.6,0.009998671593271896,2.68,2.33,86.98800000000004,77.43900000000005,0,1,3
124,2,86.50000000000001,0.009998671593271896,2.66,2.32,87.38200000000005,77.46200000000006,0,1,3
125,5,149.20000000000005,0.009998671593271896,2.7,2.37,88.53600000000004,79.00600000000004,1,0,6
126,3,77.8,0.009998671593271896,2.68,2.38,87.77200000000005,79.01300000000006,1,0,4
127,3,126.20000000000003,0.009998671593271896,2.68,2.38,88.25800000000002,79.49400000000006,0,1,4
128,3,88.1,0.009998671593271896,2.68,2.38,88.10800000000005,79.20200000000006,1,0,4
129,3,82.20000000000003,0.009998671593271896,2.72,2.38,88.70800000000004,78.98000000000005,1,0,4
130,2,60.00000000000002,0.009998671593271896,2.72,2.38,88.81600000000005,79.05600000000005,0,1,3
131,3,90.7,0.009998671593271896,2.72,2.38,88.58800000000002,79.10900000000005,1,0,4
132,4,127.1,0.009998671593271896,2.72,2.4,88.58400000000003,79.46900000000005,1,0,5
133,3,113.90000000000029,0.009998671593271896,2.72,2.4,89.00000000000006,79.60100000000006,1,0,4
134,1,38.00000000000011,0.009998671593271896,2.68,2.38,88.08600000000004,79.13500000000005,0,1,2
135,3,127.69999999999989,0.009998671593271896,2.72,2.38,89.94600000000004,79.53700000000006,0,1,4
136,2,69.90000000000003,0.009998671593271896,2.74,2.4,90.95000000000002,80.22800000000005,0,1,3
137,4,120.20000000000002,0.009998671593271896,2.76,2.41,91.36000000000001,80.50500000000005,1,0,5
138,1,33.7,0.009998671593271896,2.74,2.39,90.86400000000003,79.94300000000004,0,1,2
139,0,10.0,0.009998671593271896,2.68,2.36,89.31600000000005,78.91000000000004,0,0,1
140,3,100.90000000000029,0.009998671593271896,2.74,2.36,91.29800000000004,78.80800000000005,1,0,4
141,3,81.60000000000001,0.009998671593271896,2.74,2.36,91.41200000000006,78.71800000000005,1,0,4
142,1,27.000000000000007,0.009998671593271896,2.7,2.36,90.03000000000006,78.72200000000005,0,1,2
143,3,83.10000000000001,0.009998671593271896,2.68,2.39,89.33800000000006,79.55500000000006,1,0,4
144,4,145.40000000000023,0.009998671593271896,2.74,2.4,90.79800000000009,80.11200000000007,1,0,5
145,3,107.00000000000003,0.009998671593271896,2.76,2.4,90.26000000000005,80.22100000000005,1,0,4
146,3,93.69999999999999,0.009998671593271896,2.78,2.43,90.01400000000004,81.25000000000006,0,1,4
147,4,115.4,0.009998671593271896,2.78,2.47,90.01400000000004,82.36600000000004,1,0,5
148,1,22.800000000000004,0.009998671593271896,2.74,2.48,88.95400000000004,82.62600000000003,0,1,2
149,0,14.0,0.009998671593271896,2.68,2.48,87.15600000000003,82.62600000000003,0,0,1
150,3,119.50000000000017,0.009998671593271896,2.66,2.5,86.69800000000004,83.18500000000003,1,0,4
151,4,172.50000000000043,0.009998671593271896,2.68,2.54,88.28800000000003,84.93200000000004,1,0,5
152,3,134.49999999999997,0.009998671593271896,2.68,2.54,89.34600000000005,85.57100000000004,1,0,4
153,1,21.6,0.009998671593271896,2.62,2.52,87.32200000000005,84.92000000000006,0,1,2
154,3,86.7,0.009998671593271896,2.62,2.54,86.15600000000006,85.08900000000007,1,0,4
155,3,81.4,0.009998671593271896,2.6,2.55,84.87400000000004,84.71900000000005,1,0,4
156,0,10.0,0.009998671593271896,2.54,2.53,83.39200000000004,84.03100000000008,0,0,1
157,3,99.8,0.009998671593271896,2.52,2.55,82.91800000000005,84.74500000000006,1,0,4
158,3,93.70000000000002,0.009998671593271896,2.58,2.56,84.71600000000007,84.67000000000006,0,1,4
159,3,99.39999999999999,0.009998671593271896,2.58,2.58,84.51200000000004,85.38100000000004,1,0,4
160,3,103.50000000000003,0.009998671593271896,2.64,2.6,86.42200000000004,86.20000000000006,0,1,4
161,1,27.000000000000007,0.009998671593271896,2.62,2.6,84.68000000000004,86.27400000000006,0,1,2
162,3,81.69999999999999,0.009998671593271896,2.58,2.61,83.53000000000003,85.94400000000005,1,0,4
163,3,83.2,0.009998671593271896,2.56,2.63,82.84400000000004,86.48900000000005,1,0,4
164,3,75.7,0.009998671593271896,2.6,2.63,83.74600000000004,86.23400000000007,1,0,4
165,4,127.4,0.009998671593271896,2.62,2.64,84.29200000000003,86.62200000000006,1,0,5
166,3,82.39999999999999,0.009998671593271896,2.62,2.66,84.30000000000001,87.10600000000005,1,0,4
167,3,85.50000000000001,0.009998671593271896,2.62,2.66,84.26200000000003,86.58500000000004,1,0,4
168,3,104.39999999999999,0.009998671593271896,2.62,2.66,84.44400000000003,86.61600000000004,1,0,4
169,4,105.00000000000006,0.009998671593271896,2.64,2.68,84.99200000000005,87.06000000000003,0,1,5
170,3,99.3,0.009998671593271896,2.64,2.69,85.25400000000003,87.24900000000004,1,0,4
171,3,86.80000000000001,0.009998671593271896,2.68,2.69,86.47800000000005,87.00200000000002,1,0,4
172,4,108.0,0.009998671593271896,2.7,2.7,86.81400000000004,87.16100000000002,1,0,5
173,3,91.4,0.009998671593271896,2.72,2.7,87.45000000000003,87.21900000000004,1,0,4
174,3,86.6,0.009998671593271896,2.74,2.7,87.45200000000003,87.41700000000004,1,0,4
175,2,54.100000000000016,0.009998671593271896,2.68,2.69,85.55000000000005,87.04300000000005,0,1,3
176,3,83.7,0.009998671593271896,2.68,2.68,85.66800000000003,86.72000000000006,1,0,4
177,3,91.0,0.009998671593271896,2.68,2.68,84.96400000000003,86.61100000000006,0,1,4
178,3,93.49999999999999,0.009998671593271896,2.68,2.68,85.07200000000005,86.59000000000006,1,0,4
179,3,91.3,0.009998671593271896,2.68,2.7,85.25400000000003,86.98100000000004,1,0,4
180,5,166.30000000000004,0.009998671593271896,2.74,2.73,87.38000000000004,88.09800000000003,1,0,6
181,5,169.4,0.009998671593271896,2.78,2.75,88.95400000000004,88.77100000000002,1,0,6
182,3,97.80000000000003,0.009998671593271896,2.76,2.74,88.36800000000002,88.476,1,0,4
183,5,161.30000000000004,0.009998671593271896,2.8,2.76,89.31600000000002,89.15800000000002,1,0,6
184,4,127.70000000000002,0.009998671593271896,2.86,2.77,91.11000000000004,89.59800000000001,1,0,5
185,3,97.4,0.009998671593271896,2.86,2.79,90.50400000000002,90.22500000000002,1,0,4
186,4,112.69999999999999,0.009998671593271896,2.9,2.82,91.36000000000001,91.15500000000006,1,0,5
187,3,101.30000000000004,0.009998671593271896,2.88,2.82,90.98200000000003,91.17100000000003,1,0,4
188,2,52.20000000000001,0.009998671593271896,2.9,2.82,91.35200000000003,91.10800000000005,0,1,3
189,4,151.90000000000023,0.009998671593271896,2.98,2.83,94.19000000000004,91.75300000000004,1,0,5
190,2,49.0,0.009998671593271896,2.96,2.85,93.15200000000003,92.22500000000004,0,1,3
191,5,156.4,0.009998671593271896,3.0,2.87,94.64800000000002,93.03000000000003,1,0,6
192,3,88.5,0.009998671593271896,3.04,2.87,95.87800000000003,92.95400000000004,1,0,4
193,0,5.800000000000001,0.009998671593271896,2.98,2.83,94.33200000000002,91.83500000000002,0,1,1
194,4,111.30000000000001,0.009998671593271896,2.98,2.86,93.65000000000003,92.22400000000003,1,0,5
195,4,113.0,0.009998671593271896,3.0,2.88,93.77000000000004,92.01500000000004,1,0,5
196,5,163.90000000000003,0.009998671593271896,3.04,2.91,95.17400000000002,92.59400000000001,1,0,6
197,4,128.4,0.009998671593271896,3.04,2.91,95.43400000000001,92.72400000000002,1,0,5
198,4,132.9,0.009998671593271896,3.1,2.92,97.63600000000002,93.29500000000002,1,0,5
199,4,134.0,0.009998671593271896,3.18,2.93,100.03600000000002,93.59600000000002,1,0,5
200,2,78.90000000000023,0.009998671593271896,3.16,2.91,99.22400000000003,92.96100000000003,0,1,3
201,5,165.10000000000002,0.009998671593271896,3.18,2.93,99.07600000000002,93.68200000000003,0,1,6
202,5,166.3,0.009998671593271896,3.22,2.95,99.71200000000003,94.52900000000001,1,0,6
203,3,102.9,0.009998671593271896,3.26,2.94,101.33800000000001,94.33000000000001,1,0,4
204,3,91.50000000000003,0.009998671593271896,3.26,2.94,101.43400000000001,93.79500000000003,1,0,4
205,5,161.4,0.009998671593271896,3.3,2.95,103.03399999999999,93.95400000000001,1,0,6
206,4,122.4,0.009998671593271896,3.38,2.96,105.28199999999998,94.33700000000003,1,0,5
207,3,96.7,0.009998671593271896,3.38,2.95,105.22,94.06900000000002,1,0,4
208,0,0.8000000000000007,0.009998671593271896,3.32,2.95,103.36200000000001,94.03900000000002,0,1,1
209,4,124.50000000000003,0.009998671593271896,3.34,2.96,103.86400000000002,94.18800000000002,1,0,5
210,6,237.39999999999998,0.009998671593271896,3.4,3.02,106.542,96.48200000000003,1,0,7
211,4,142.8,0.009998671593271896,3.46,3.04,108.858,96.76899999999999,1,0,5
212,0,-4.199999999999999,0.009998671593271896,3.4,2.99,107.14000000000004,95.33500000000002,0,1,1
213,4,125.0,0.009998671593271896,3.42,2.99,107.97600000000003,95.41,0,1,5
214,5,183.8000000000003,0.009998671593271896,3.46,3.03,110.13800000000003,96.94200000000002,1,0,6
215,4,119.0,0.009998671593271896,3.46,3.04,109.97000000000001,97.13100000000004,1,0,5
216,4,134.5,0.009998671593271896,3.48,3.05,111.01200000000003,97.65600000000003,1,0,5
217,0,14.0,0.009998671593271896,3.42,3.02,109.58200000000002,96.92200000000004,0,0,1
218,4,130.5,0.009998671593271896,3.44,3.03,110.10400000000001,97.27400000000003,1,0,5
219,3,106.00000000000001,0.009998671593271896,3.42,3.03,110.12400000000001,97.55800000000004,1,0,4
220,4,132.9,0.009998671593271896,3.44,3.04,110.79600000000002,98.02500000000002,1,0,5
221,4,132.60000000000002,0.009998671593271896,3.46,3.07,111.71200000000003,99.09500000000004,1,0,5
222,3,98.9,0.009998671593271896,3.44,3.07,111.53000000000002,99.17200000000003,0,1,4
223,3,118.00000000000001,0.009998671593271896,3.44,3.08,112.06200000000001,99.75600000000003,0,1,4
224,4,123.20000000000002,0.009998671593271896,3.46,3.1,112.79400000000001,100.12300000000003,0,1,5
225,5,146.8,0.009998671593271896,3.52,3.1,114.64800000000002,100.09900000000002,1,0,6
226,3,85.80000000000001,0.009998671593271896,3.52,3.1,114.69000000000004,100.17900000000002,0,1,4
227,4,136.3,0.009998671593271896,3.54,3.11,115.59600000000002,100.28,1,0,5
228,4,204.70000000000064,0.009998671593271896,3.56,3.12,117.82000000000004,101.446,0,0,1
229,4,123.79999999999998,0.009998671593271896,3.58,3.13,118.47000000000006,101.86200000000001,1,0,5
230,3,83.5,0.009998671593271896,3.54,3.14,116.81400000000004,102.09700000000001,1,0,4
231,4,146.1,0.009998671593271896,3.52,3.15,116.34800000000003,102.65100000000004,1,0,5
232,3,86.9,0.009998671593271896,3.52,3.14,116.13000000000004,102.24900000000001,1,0,4
233,5,163.10000000000002,0.009998671593271896,3.52,3.16,116.16600000000003,102.74100000000004,1,0,6
234,3,77.10000000000001,0.009998671593271896,3.5,3.18,115.15400000000005,103.13200000000005,1,0,4
235,4,160.70000000000002,0.009998671593271896,3.52,3.19,116.42000000000003,103.46200000000003,1,0,5
236,1,38.50000000000004,0.009998671593271896,3.46,3.18,114.93600000000004,103.14800000000002,0,1,2
237,4,134.9,0.009998671593271896,3.48,3.18,115.60800000000003,103.29500000000003,1,0,5
238,5,142.89999999999998,0.009998671593271896,3.54,3.22,117.42200000000004,104.38700000000004,1,0,6
239,3,102.9,0.009998671593271896,3.52,3.25,116.44200000000001,105.316,1,0,4
240,4,125.9,0.009998671593271896,3.56,3.26,117.98000000000003,105.566,1,0,5
241,4,142.3,0.009998671593271896,3.54,3.27,117.69800000000001,106.17300000000002,1,0,5
242,1,23.900000000000006,0.009998671593271896,3.5,3.27,116.40600000000003,106.14200000000001,0,1,2
243,6,210.4,0.009998671593271896,3.62,3.3,120.498,107.41500000000002,1,0,7
244,5,151.8,0.009998671593271896,3.64,3.31,121.308,107.479,1,0,6
245,4,125.10000000000002,0.009998671593271896,3.64,3.32,121.55000000000001,107.66000000000003,1,0,5
246,5,169.10000000000002,0.009998671593271896,3.64,3.34,121.65400000000004,108.41400000000002,1,0,6
247,4,143.60000000000002,0.009998671593271896,3.64,3.34,121.95800000000003,108.69600000000004,1,0,5
248,0,-10.2,0.009998671593271896,3.56,3.33,119.09600000000002,108.36600000000003,0,1,1
249,3,113.30000000000001,0.009998671593271896,3.54,3.36,118.682,109.35900000000001,1,0,4
250,5,170.70000000000005,0.009998671593271896,3.6,3.38,120.51800000000001,109.87100000000002,1,0,6
251,4,111.30000000000001,0.009998671593271896,3.58,3.38,119.44200000000001,109.25900000000001,1,0,5
252,2,55.99999999999999,0.009998671593271896,3.52,3.37,117.23600000000002,108.47400000000002,0,1,3
253,4,114.0,0.009998671593271896,3.54,3.4,117.45800000000001,109.39800000000001,1,0,5
254,5,147.0,0.009998671593271896,3.58,3.42,118.56800000000003,110.00100000000002,1,0,6
255,4,165.8000000000001,0.009998671593271896,3.56,3.43,118.65600000000002,110.845,0,1,5
256,7,282.3,0.009998671593271896,3.62,3.5,121.85400000000003,113.56800000000001,1,0,8
257,4,136.0,0.009998671593271896,3.64,3.51,122.64000000000001,113.93,1,0,5
258,3,86.4,0.009998671593271896,3.7,3.51,124.352,113.85699999999999,1,0,4
259,4,115.0,0.009998671593271896,3.7,3.52,124.162,114.013,1,0,5
260,4,125.89999999999998,0.009998671593271896,3.66,3.53,121.932,114.23700000000001,1,0,5
261,7,287.70000000000005,0.009998671593271896,3.72,3.59,124.83000000000001,116.84400000000001,1,0,8
262,5,165.10000000000002,0.009998671593271896,3.82,3.61,128.21600000000004,117.67800000000003,1,0,6
263,5,163.9,0.009998671593271896,3.84,3.63,128.99400000000003,118.48500000000001,1,0,6
264,5,178.6,0.009998671593271896,3.84,3.65,128.89000000000001,119.51400000000004,1,0,6
265,3,98.39999999999999,0.009998671593271896,3.82,3.64,128.478,119.22400000000002,0,1,4
266,4,147.60000000000008,0.009998671593271896,3.82,3.65,128.74,119.87600000000002,1,0,5
267,3,123.50000000000031,0.009998671593271896,3.88,3.65,130.93000000000004,120.25600000000004,1,0,4
268,3,62.900000000000006,0.009998671593271896,3.86,3.65,129.578,119.84100000000004,1,0,4
269,7,260.29999999999995,0.009998671593271896,3.94,3.68,132.66400000000004,121.39400000000002,1,0,8
270,3,98.7,0.009998671593271896,3.92,3.68,131.98000000000002,121.38800000000003,1,0,4
271,6,201.50000000000003,0.009998671593271896,3.96,3.71,133.358,122.53500000000003,1,0,7
272,3,85.49999999999999,0.009998671593271896,3.96,3.7,133.09000000000003,122.31000000000003,1,0,4
